jeOKoxHaZI;1.08089342278186;1
1Vf1Jsk4F3;2.6263431710833416;49
6Dk2qqt6HA;5.084769909626084;76
VaA14pnO7u;1.9419687911864703;9
gMNVkhiep2;7.125426130213313;93
OwExAKqHaI;8.823579918327502;55
GwOYBgA2oQ;4.8632265159868275;77
TJpm44nQDf;5.214031337584844;91
1nXaKXLoOs;6.739246980483383;72
v2AaPVcO1D;0.1211298786746462;99
EaRS6HwR3q;2.5048296409667667;27
qnzaIvaj7V;5.699484628135753;81
cvY1d6UwhQ;3.08114043686441;17
I5RL2tj9pK;6.649738011848365;8
ibZZEKY4d7;5.027517768305108;1
4VJhg8xLtf;8.793368397066224;75
rlEDPfjOVo;0.6652095493027421;94
1QwFz2qnCe;4.381882022783187;89
bxaiKdIM17;1.31677057319449;94
fXf9DKDA1V;3.448706805263584;99
UGPDZmNlJP;4.064973033638383;51
hEjOwTP12z;0.6391676073492714;87
Y5byfhxcPT;8.184309120018533;9
RBpb64nQt7;1.6630679752220612;21
sfvwoF1PiR;5.559326545816594;15
MnWI6NSwaF;9.878086352991058;90
U594JebeW8;8.817466200067226;82
Oj5fmCQm9Y;9.502642235763782;80
B9SJ2ar8mi;1.3768432438113132;33
fjYpZF3NFz;5.050913272744459;74
xriKsx5LeS;2.259178562567281;17
Pr2285zdr4;1.9621036065586128;60
3o1vLddzOc;3.9144994619164586;36
tctBnnLKmk;6.786532275417897;4
wIHjYZKTEy;3.5588610437304045;48
qLUnZkDiE5;7.792942497786991;96
Cy2ohoZM5J;4.0169131908541;86
PK4IeRFvnj;2.5582621986187526;33
KYaJNXznja;3.695321238126481;6
483MkDrCEy;0.36088086113072904;10
o6hMRL1pi4;3.5468824505393726;50
E8OHAu7ALE;3.3667861132574375;58
VfKc66IXS3;1.013507170965191;65
UDnUeKYRca;0.5136341689882695;7
bpmKcIjcmX;1.2934814244888404;29
6N9nLAAA1p;0.08878985604521605;2
WPDroc6DoR;9.30983200112361;64
NKKRwpaK1E;8.739999087468172;32
XCYVy17w4M;9.514625358223302;10
PoAArnOviC;4.428001942807931;4
Ol5aCSBYhD;8.13482735207164;81
3pXjcTJTNj;8.914623792883944;77
rZHuYmtund;2.9023545184894317;9
dpUhEupO15;0.4910620780179842;6
aPixEA6kou;7.900049887020448;7
n8MfX2VdN7;1.2993736572183412;15
6aiu9jhcmM;6.307756025759234;60
kXqWI5nKsK;4.055263524225663;87
E6n9FD87qb;0.7129394868025773;62
baLpWa8EKV;0.90974016896331;73
adTbQFmaIJ;1.2932380503944685;31
gBRmvef8e5;4.248595688104131;7
qHkWPFTft4;1.4021388817974267;5
2KXAi3SuQ9;1.661998325467734;2
FNeeQ4cgPY;2.57567942877961;20
W9NivxPKpZ;5.915875087714455;50
KgFuM12fbH;6.693944809764555;61
q9wo7BoDfG;2.6322845897912206;22
jkt3DGZWfx;2.489006784755471;65
OUanMZbyVQ;3.1737512916316692;21
7lDQDuxMjO;0.38887386420272674;92
9JeV6gG765;4.252130982115555;47
fFCw4cMCbT;2.620132740689831;8
p1XQwJPl4H;9.0751705948065;76
AbXEgGetRk;3.2154014591493274;69
9vUuH4BamN;6.639674131667622;44
QiwfQaFcu8;1.3223182039228398;19
doJbYaJIzh;8.73144455920589;55
6ul6iGiah7;3.489872710288333;70
xhNDBiOUNa;9.011825530647004;66
IlR1ptXSLj;9.846038889593395;48
iYTCx7MOAI;5.47765111980739;28
a4cI66vblU;6.794497523334741;91
9jHT4W5MvH;9.137615246317889;85
gXwvDEcPi6;7.794611747383015;32
YLrkq5GIPz;7.42212190354623;79
uE4yvNOQ11;5.071360413943883;52
OahGrkTlFR;2.313044092852796;68
w3lILOx2bb;3.209880842093437;65
ybBbapK1mS;1.9220798872214628;9
eg6b4ZqVSl;3.778844795165539;72
WEhCwCOk9x;9.355541785183817;34
od5uuxl5rG;1.1691307866949563;58
1tL9gdU4LM;2.904683103880481;57
GCsvxfU4kR;2.557919174990494;35
s2fTkqQ6na;7.2288338327266475;98
a3joYOHLFt;7.868881171219582;93
MG8wFEvszn;2.917637306145169;91
AVJBBFaVrQ;5.159379793346588;45
qGII4umavc;8.487706342820724;78
